"VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.85) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.85) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.85) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.85) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.85) Y"
1.000000000000001e-08,0.1372478001372917,1.000000000000001e-08,0.5081852555879681,1.000000000000001e-08,0.9051443450604766,1.000000000000001e-08,1.303908483888942,1.000000000000001e-08,1.703160368838913,1.000000000000001e-08,0.2495656839911615,1.000000000000001e-08,0.513106394267028,1.000000000000001e-08,0.9077308161856725,1.000000000000001e-08,1.305671745932394,1.000000000000001e-08,1.704401122994001,1.000000000000001e-08,1.277818595237204,1.000000000000001e-08,1.277818854243222,1.000000000000001e-08,1.277819557062184,1.000000000000001e-08,1.327240627113849,1.000000000000001e-08,1.716163269344373,1.000000000000001e-08,0.1130609180621903,1.000000000000001e-08,0.5025287508748728,1.000000000000001e-08,0.9015083888921226,1.000000000000001e-08,1.301065911141591,1.000000000000001e-08,1.700777095154933,1.000000000000001e-08,0.1069320362074687,1.000000000000001e-08,0.5014672690700556,1.000000000000001e-08,0.9010989683599508,1.000000000000001e-08,1.300914377594333,1.000000000000001e-08,1.700784501160751
1.258925411794168e-08,0.1371720999035625,1.258925411794168e-08,0.5081832167612451,1.258925411794168e-08,0.9051438064145978,1.258925411794168e-08,1.303908260344399,1.258925411794168e-08,1.703160263646001,1.258925411794168e-08,0.2492196834960433,1.258925411794168e-08,0.5131021780711755,1.258925411794168e-08,0.9077298823177842,1.258925411794168e-08,1.305671348677957,1.258925411794168e-08,1.704400934512404,1.258925411794168e-08,1.277665536577732,1.258925411794168e-08,1.277665795627225,1.258925411794168e-08,1.277666499016712,1.258925411794168e-08,1.32722895254028,1.258925411794168e-08,1.716162225219039,1.258925411794168e-08,0.113043176500375,1.258925411794168e-08,0.5025281031016781,1.258925411794168e-08,0.9015082143073662,1.258925411794168e-08,1.301065836046434,1.258925411794168e-08,1.700777055700833,1.258925411794168e-08,0.1069245832325336,1.258925411794168e-08,0.5014671044195765,1.258925411794168e-08,0.9010989155716251,1.258925411794168e-08,1.300914351894956,1.258925411794168e-08,1.700784486852647
1.584893192461115e-08,0.1370776982755381,1.584893192461115e-08,0.5081806540621483,1.584893192461115e-08,0.9051431291548113,1.584893192461115e-08,1.303907979075786,1.584893192461115e-08,1.703160131271479,1.584893192461115e-08,0.2487842040808869,1.584893192461115e-08,0.5130968804043325,1.584893192461115e-08,0.9077287076365549,1.584893192461115e-08,1.305670848838146,1.584893192461115e-08,1.70440069732998,1.584893192461115e-08,1.277472879548933,1.584893192461115e-08,1.277473138652525,1.584893192461115e-08,1.277473842762661,1.584893192461115e-08,1.327214303491429,1.584893192461115e-08,1.7161609113661,1.584893192461115e-08,0.1130209799857593,1.584893192461115e-08,0.5025272885129312,1.584893192461115e-08,0.9015079946956009,1.584893192461115e-08,1.301065741557359,1.584893192461115e-08,1.700777006050473,1.584893192461115e-08,0.1069152661703695,1.584893192461115e-08,0.5014668974241125,1.584893192461115e-08,0.9010988491636376,1.584893192461115e-08,1.300914319557437,1.584893192461115e-08,1.700784468846618
1.995262314968881e-08,0.1369602535726758,1.995262314968881e-08,0.508177434184736,1.995262314968881e-08,0.905142277178379,1.995262314968881e-08,1.30390762522863,1.995262314968881e-08,1.703159964709736,1.995262314968881e-08,0.2482361413587018,1.995262314968881e-08,0.5130902271545899,1.995262314968881e-08,0.9077272303649331,1.995262314968881e-08,1.305670220262779,1.995262314968881e-08,1.70440039889628,1.995262314968881e-08,1.277230390072327,1.995262314968881e-08,1.277230649244769,1.995262314968881e-08,1.277231384136768,1.995262314968881e-08,1.327195937577709,1.995262314968881e-08,1.716159258309566,1.995262314968881e-08,0.1129932535307765,1.995262314968881e-08,0.5025262650028236,1.995262314968881e-08,0.9015077185015115,1.995262314968881e-08,1.301065622682019,1.995262314968881e-08,1.700776943575106,1.995262314968881e-08,0.1069036393746338,1.995262314968881e-08,0.5014666372861938,1.995262314968881e-08,0.9010987656377972,1.995262314968881e-08,1.300914278872375,1.995262314968881e-08,1.700784446189142
2.511886431509582e-08,0.1368145688200712,2.511886431509582e-08,0.5081733906541648,2.511886431509582e-08,0.9051412060162125,2.511886431509582e-08,1.303907180155615,2.511886431509582e-08,1.703159755160104,2.511886431509582e-08,0.2475464460429356,2.511886431509582e-08,0.5130818766294976,2.511886431509582e-08,0.9077253730642293,2.511886431509582e-08,1.305669429449091,2.511886431509582e-08,1.704400023445868,2.511886431509582e-08,1.276925195272245,2.511886431509582e-08,1.276925454532095,2.511886431509582e-08,1.276926208024445,2.511886431509582e-08,1.327172935933234,2.511886431509582e-08,1.716157178795853,2.511886431509582e-08,0.1129586871815219,2.511886431509582e-08,0.5025249796318834,2.511886431509582e-08,0.9015073712378197,2.511886431509582e-08,1.301065473152442,2.511886431509582e-08,1.700776864971944,2.511886431509582e-08,0.1068891621238742,2.511886431509582e-08,0.5014663105088928,2.511886431509582e-08,0.9010986606065974,2.511886431509582e-08,1.300914227693212,2.511886431509582e-08,1.700784417682129
3.162277660168382e-08,0.136634505889513,3.162277660168382e-08,0.5081683160071482,3.162277660168382e-08,0.9051398597359015,3.162277660168382e-08,1.303906620465542,3.162277660168382e-08,1.703159491573036,3.162277660168382e-08,0.2466786065268331,3.162277660168382e-08,0.5130714039824872,3.162277660168382e-08,0.9077230387716932,3.162277660168382e-08,1.30566843500683,3.162277660168382e-08,1.704399551185975,3.162277660168382e-08,1.276541106688585,3.162277660168382e-08,1.276541366059018,3.162277660168382e-08,1.276542148647044,3.162277660168382e-08,1.327144166252081,3.162277660168382e-08,1.716154563313368,3.162277660168382e-08,0.1129156981608307,3.162277660168382e-08,0.502523366417241,3.162277660168382e-08,0.9015069347607905,3.162277660168382e-08,1.301065285104592,3.162277660168382e-08,1.700776766093454,3.162277660168382e-08,0.1068711846439715,3.162277660168382e-08,0.5014659002519618,3.162277660168382e-08,0.9010985285724211,3.162277660168382e-08,1.300914163326244,3.162277660168382e-08,1.700784381820927
3.981071705534977e-08,0.1364129369153753,3.981071705534977e-08,0.5081619523781551,3.981071705534977e-08,0.9051381683967186,3.981071705534977e-08,1.303905917416366,3.981071705534977e-08,1.703159160085149,3.981071705534977e-08,0.2455867513547169,3.981071705534977e-08,0.5130582826744463,3.981071705534977e-08,0.9077201062481206,3.981071705534977e-08,1.305667184870081,3.981071705534977e-08,1.704398957285516,3.981071705534977e-08,1.276057772023341,3.981071705534977e-08,1.276058031531675,3.981071705534977e-08,1.27605885973016,3.981071705534977e-08,1.327108240904123,3.981071705534977e-08,1.716151274522811,3.981071705534977e-08,0.1128623944855579,3.981071705534977e-08,0.5025213433321133,3.981071705534977e-08,0.90150638637795,3.981071705534977e-08,1.30106504868069,3.981071705534977e-08,1.700776641734705,3.981071705534977e-08,0.1068489356167052,3.981071705534977e-08,0.5014653855522826,3.981071705534977e-08,0.9010983626550673,3.981071705534977e-08,1.300914082393893,3.981071705534977e-08,1.700784336717079
5.011872336272729e-08,0.1361417643548453,5.011872336272729e-08,0.5081539803124362,5.011872336272729e-08,0.9051360446940528,5.011872336272729e-08,1.303905033499958,5.011872336272729e-08,1.70315874331792,5.011872336272729e-08,0.2442132805968489,5.011872336272729e-08,0.5130418627714959,5.011872336272729e-08,0.9077164241669713,5.011872336272729e-08,1.305665613873016,5.011872336272729e-08,1.704398210620622,5.011872336272729e-08,1.275449613199937,5.011872336272729e-08,1.275449872882255,5.011872336272729e-08,1.275450772717628,5.011872336272729e-08,1.327063471161151,5.011872336272729e-08,1.716147140356437,5.011872336272729e-08,0.1127965451640305,5.011872336272729e-08,0.5025188087375041,5.011872336272729e-08,0.9015056977558795,5.011872336272729e-08,1.301064751537455,5.011872336272729e-08,1.700776485369113,5.011872336272729e-08,0.1068215136013699,5.011872336272729e-08,0.5014647420111701,5.011872336272729e-08,0.9010981542572428,5.011872336272729e-08,1.300913980665559,5.011872336272729e-08,1.700784280002281
6.30957344480194e-08,0.1358120458126133,6.30957344480194e-08,0.5081440056998674,6.30957344480194e-08,0.9051333798882585,6.30957344480194e-08,1.303903923282851,6.30957344480194e-08,1.703158219510543,6.30957344480194e-08,0.2424859159981339,6.30957344480194e-08,0.5130213461100495,6.30957344480194e-08,0.9077118040667796,6.30957344480194e-08,1.30566364057697,6.30957344480194e-08,1.704397273151864,6.30957344480194e-08,1.27468449889973,6.30957344480194e-08,1.274684758802075,6.30957344480194e-08,1.274685771293856,6.30957344480194e-08,1.327007819803169,6.30957344480194e-08,1.716141945504851,6.30957344480194e-08,0.1127155646827315,6.30957344480194e-08,0.5025156372107334,6.30957344480194e-08,0.9015048351915609,6.30957344480194e-08,1.301064378241077,6.30957344480194e-08,1.700776288821311,6.30957344480194e-08,0.1067878858776013,6.30957344480194e-08,0.5014639351314925,6.30957344480194e-08,0.9010978926567281,6.30957344480194e-08,1.300913852849087,6.30957344480194e-08,1.700784208709441
7.943282347242825e-08,0.1354142682982745,7.943282347242825e-08,0.508131544870137,7.943282347242825e-08,0.9051300389169001,7.943282347242825e-08,1.303902529653209,7.943282347242825e-08,1.70315756145281,7.943282347242825e-08,0.2403140388461753,7.943282347242825e-08,0.5129957587678746,7.943282347242825e-08,0.9077060118932657,7.943282347242825e-08,1.305661163400275,7.943282347242825e-08,1.704396094843238,7.943282347242825e-08,1.273722088264992,7.943282347242825e-08,1.273722348446598,7.943282347242825e-08,1.273723538282623,7.943282347242825e-08,1.326938856216309,7.943282347242825e-08,1.716135420971695,7.943282347242825e-08,0.1126165227523632,7.943282347242825e-08,0.5025116747815074,7.943282347242825e-08,0.9015037525404397,7.943282347242825e-08,1.301063909527356,7.943282347242825e-08,1.70077604186386,7.943282347242825e-08,0.1067468993846052,7.943282347242825e-08,0.5014629265183081,7.943282347242825e-08,0.9010975645136253,7.943282347242825e-08,1.300913692335342,7.943282347242825e-08,1.700784119125915
1.000000000000001e-07,0.1349388119429497,1.000000000000001e-07,0.5081160081466582,1.000000000000001e-07,0.905125854607429,1.000000000000001e-07,1.303900781560624,1.000000000000001e-07,1.703156735180145,1.000000000000001e-07,0.2375841622513724,1.000000000000001e-07,0.5129639219418072,1.000000000000001e-07,0.9076987579899547,1.000000000000001e-07,1.305658055939101,1.000000000000001e-07,1.704394615596474,1.000000000000001e-07,1.272511769263957,1.000000000000001e-07,1.272512029796822,1.000000000000001e-07,1.272513498982285,1.000000000000001e-07,1.326853720605212,1.000000000000001e-07,1.716127231347922,1.000000000000001e-07,0.1124961916856446,1.000000000000001e-07,0.5025067336679556,1.000000000000001e-07,0.9015023966828055,1.000000000000001e-07,1.30106332140441,1.000000000000001e-07,1.700775731723094,1.000000000000001e-07,0.1066973093579604,1.000000000000001e-07,0.5014616679762046,1.000000000000001e-07,0.9010971532819336,1.000000000000001e-07,1.300913490887569,1.000000000000001e-07,1.700784006613498
