"VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=0,VREF_LOAD=0.85) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=27,VREF_LOAD=0.85) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=125,VREF_LOAD=0.85) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=-55,VREF_LOAD=0.85) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.05) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.05) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.25) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.25) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.45) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.45) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.65) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.65) Y","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.85) X","VOUT_LOAD_VDD (Temp=-100,VREF_LOAD=0.85) Y"
1.000000000000001e-08,0.1402413732090725,1.000000000000001e-08,0.5089835081610375,1.000000000000001e-08,0.9058589301187273,1.000000000000001e-08,1.304638367646417,1.000000000000001e-08,1.703912196181826,1.000000000000001e-08,0.2560142197765518,1.000000000000001e-08,0.5140816421255563,1.000000000000001e-08,0.9084333796859876,1.000000000000001e-08,1.306353416962625,1.000000000000001e-08,1.705108769757156,1.000000000000001e-08,1.293040632176877,1.000000000000001e-08,1.292928688417804,1.000000000000001e-08,1.292314546738391,1.000000000000001e-08,1.329513227623779,1.000000000000001e-08,1.716888895837229,1.000000000000001e-08,0.1152488425650452,1.000000000000001e-08,0.5034441556179173,1.000000000000001e-08,0.9024493857067042,1.000000000000001e-08,1.302013760574826,1.000000000000001e-08,1.701714061353678,1.000000000000001e-08,0.1089247773629154,1.000000000000001e-08,0.5024721756718173,1.000000000000001e-08,0.9020940745436085,1.000000000000001e-08,1.30188735666541,1.000000000000001e-08,1.701723396108266
1.258925411794168e-08,0.1401631580306733,1.258925411794168e-08,0.508981415962741,1.258925411794168e-08,0.9058584066951807,1.258925411794168e-08,1.304638158853259,1.258925411794168e-08,1.703912100056011,1.258925411794168e-08,0.2556688830081036,1.258925411794168e-08,0.5140771612455328,1.258925411794168e-08,0.9084324367903643,1.258925411794168e-08,1.306353032379485,1.258925411794168e-08,1.705108593123968,1.258925411794168e-08,1.292889586101403,1.258925411794168e-08,1.292777611482326,1.258925411794168e-08,1.292162707317714,1.258925411794168e-08,1.329498326214743,1.258925411794168e-08,1.716887803671983,1.258925411794168e-08,0.1152300208005854,1.258925411794168e-08,0.5034435525982112,1.258925411794168e-08,0.9024492313450659,1.258925411794168e-08,1.302013694661928,1.258925411794168e-08,1.701714026543627,1.258925411794168e-08,0.1089165931613194,1.258925411794168e-08,0.502472034447945,1.258925411794168e-08,0.9020940299302378,1.258925411794168e-08,1.301887334951742,1.258925411794168e-08,1.701723384001395
1.584893192461115e-08,0.1400656103604754,1.584893192461115e-08,0.5089787884080036,1.584893192461115e-08,0.9058577482790894,1.584893192461115e-08,1.304637896147157,1.584893192461115e-08,1.703911979091731,1.584893192461115e-08,0.2552343298551783,1.584893192461115e-08,0.5140715312186693,1.584893192461115e-08,0.9084312507328047,1.584893192461115e-08,1.306352548487772,1.584893192461115e-08,1.705108370852496,1.584893192461115e-08,1.292699461925741,1.584893192461115e-08,1.292587448426651,1.584893192461115e-08,1.291971583118658,1.584893192461115e-08,1.32947963602434,1.584893192461115e-08,1.716886429365679,1.584893192461115e-08,0.1152064679987526,1.584893192461115e-08,0.5034427945864163,1.584893192461115e-08,0.9024490371729275,1.584893192461115e-08,1.302013611726373,1.584893192461115e-08,1.70171398273745,1.584893192461115e-08,0.1089063412090373,1.584893192461115e-08,0.5024718569033592,1.584893192461115e-08,0.9020939738061557,1.584893192461115e-08,1.301887307629405,1.584893192461115e-08,1.701723368765502
1.995262314968881e-08,0.1399442365819199,1.995262314968881e-08,0.5089754852893118,1.995262314968881e-08,0.9058569202291288,1.995262314968881e-08,1.304637565655515,1.995262314968881e-08,1.70391182688741,1.995262314968881e-08,0.2546875801038842,1.995262314968881e-08,0.5140644609055798,1.995262314968881e-08,0.9084297591218795,1.995262314968881e-08,1.306351939731305,1.995262314968881e-08,1.705108091182167,1.995262314968881e-08,1.292460159789187,1.995262314968881e-08,1.292348097293644,1.995262314968881e-08,1.291731020027342,1.995262314968881e-08,1.329456215909879,1.995262314968881e-08,1.716884700242969,1.995262314968881e-08,0.1151770398168228,1.995262314968881e-08,0.5034418421157155,1.995262314968881e-08,0.9024487929741454,1.995262314968881e-08,1.302013507386145,1.995262314968881e-08,1.701713927615788,1.995262314968881e-08,0.1088935468312691,1.995262314968881e-08,0.5024716337763562,1.995262314968881e-08,0.9020939032147309,1.995262314968881e-08,1.301887273254077,1.995262314968881e-08,1.701723349593761
2.511886431509582e-08,0.1397936548694997,2.511886431509582e-08,0.5089713373897339,2.511886431509582e-08,0.9058558791154383,2.511886431509582e-08,1.304637149964319,2.511886431509582e-08,1.70391163540127,2.511886431509582e-08,0.2539997758419801,2.511886431509582e-08,0.5140555874612166,2.511886431509582e-08,0.9084278837419566,2.511886431509582e-08,1.306351174028337,2.511886431509582e-08,1.705107739340116,2.511886431509582e-08,1.292158975501774,2.511886431509582e-08,1.292046851248564,2.511886431509582e-08,1.291428245120159,2.511886431509582e-08,1.329426903562209,2.511886431509582e-08,1.716882525031197,2.511886431509582e-08,0.1151403402481636,2.511886431509582e-08,0.50344064588396,2.511886431509582e-08,0.9024484859406706,2.511886431509582e-08,1.302013376139506,2.511886431509582e-08,1.701713858264553,2.511886431509582e-08,0.1088776143404786,2.511886431509582e-08,0.5024713534895192,2.511886431509582e-08,0.9020938144475962,2.511886431509582e-08,1.301887230012065,2.511886431509582e-08,1.701723325472396
3.162277660168382e-08,0.1396075040976388,3.162277660168382e-08,0.5089661320202846,3.162277660168382e-08,0.9058545705486293,3.162277660168382e-08,1.304636627230459,3.162277660168382e-08,1.703911394536695,3.162277660168382e-08,0.2531347021228952,3.162277660168382e-08,0.5140444598534349,3.162277660168382e-08,0.908425528891462,3.162277660168382e-08,1.306350211135021,3.162277660168382e-08,1.705107296780311,3.162277660168382e-08,1.291779932514469,3.162277660168382e-08,1.29166773039092,3.162277660168382e-08,1.291047194625167,3.162277660168382e-08,1.329390270644742,3.162277660168382e-08,1.716879789172834,3.162277660168382e-08,0.1150946801901221,3.162277660168382e-08,0.5034391444264351,3.162277660168382e-08,0.9024481000322269,3.162277660168382e-08,1.3020132110837,3.162277660168382e-08,1.701713771024309,3.162277660168382e-08,0.1088578276628601,3.162277660168382e-08,0.50247100159726,3.162277660168382e-08,0.9020937028579995,3.162277660168382e-08,1.30188717562734,3.162277660168382e-08,1.701723295128233
3.981071705534977e-08,0.1393783910862328,3.981071705534977e-08,0.5089596048758053,3.981071705534977e-08,0.9058529265065529,3.981071705534977e-08,1.304635970081147,3.981071705534977e-08,1.703911091626093,3.981071705534977e-08,0.2520469458632134,3.981071705534977e-08,0.5140305192694314,3.981071705534977e-08,0.9084225688947123,3.981071705534977e-08,1.306349000615776,3.981071705534977e-08,1.705106740236685,3.981071705534977e-08,1.291302944585623,3.981071705534977e-08,1.291190644237719,3.981071705534977e-08,1.290567782439466,3.981071705534977e-08,1.329344572850941,3.981071705534977e-08,1.716876351359281,3.981071705534977e-08,0.1150380369996646,3.981071705534977e-08,0.5034372613095173,3.981071705534977e-08,0.9024476151878144,3.981071705534977e-08,1.302013003565826,3.981071705534977e-08,1.701713661302619,3.981071705534977e-08,0.1088333364289437,3.981071705534977e-08,0.5024705601168705,3.981071705534977e-08,0.9020935626303926,3.981071705534977e-08,1.301887107246028,3.981071705534977e-08,1.701723256963336
5.011872336272729e-08,0.1390979066496993,5.011872336272729e-08,0.5089514286111768,5.011872336272729e-08,0.90585086512303,5.011872336272729e-08,1.304635144254863,5.011872336272729e-08,1.703910710790241,5.011872336272729e-08,0.2506796013447266,5.011872336272729e-08,0.5140130762196699,5.011872336272729e-08,0.9084188525360875,5.011872336272729e-08,1.306347479336229,5.011872336272729e-08,1.705106040548463,5.011872336272729e-08,1.290702767457914,5.011872336272729e-08,1.290590343144543,5.011872336272729e-08,1.28996446565334,5.011872336272729e-08,1.329287696728479,5.011872336272729e-08,1.716872028234828,5.011872336272729e-08,0.1149680202682796,5.011872336272729e-08,0.5034349082447795,5.011872336272729e-08,0.9024470063606522,5.011872336272729e-08,1.3020127427511,5.011872336272729e-08,1.70171352334087,5.011872336272729e-08,0.1088031463314083,5.011872336272729e-08,0.5024700067274739,5.011872336272729e-08,0.9020933864975368,5.011872336272729e-08,1.301887021293436,5.011872336272729e-08,1.701723208973742
6.30957344480194e-08,0.1387567518691303,6.30957344480194e-08,0.5089411995186995,6.30957344480194e-08,0.9058482762342992,6.30957344480194e-08,1.304634106932,6.30957344480194e-08,1.703910232146175,6.30957344480194e-08,0.24896139246471,6.30957344480194e-08,0.5139912844018785,6.30957344480194e-08,0.9084141897692694,6.30957344480194e-08,1.306345568382388,6.30957344480194e-08,1.705105161208624,6.30957344480194e-08,1.289947688266655,6.30957344480194e-08,1.289835107402249,6.30957344480194e-08,1.289205434653661,6.30957344480194e-08,1.329217106874388,6.30957344480194e-08,1.716866596336997,6.30957344480194e-08,0.1148818518120155,6.30957344480194e-08,0.503431959015887,6.30957344480194e-08,0.9024462423461629,6.30957344480194e-08,1.302012415091624,6.30957344480194e-08,1.701713349925563,6.30957344480194e-08,0.108766117635102,6.30957344480194e-08,0.502469313824805,6.30957344480194e-08,0.9020931653955352,6.30957344480194e-08,1.301886913297828,6.30957344480194e-08,1.701723148648803
7.943282347242825e-08,0.1383450093096837,7.943282347242825e-08,0.5089284223628293,7.943282347242825e-08,0.9058450306855892,7.943282347242825e-08,1.304632804698181,7.943282347242825e-08,1.70390963083254,7.943282347242825e-08,0.2468030135349763,7.943282347242825e-08,0.5139641118356636,7.943282347242825e-08,0.9084083446445407,7.943282347242825e-08,1.306343173160337,7.943282347242825e-08,1.70510405657926,7.943282347242825e-08,1.288997890132326,7.943282347242825e-08,1.2888851114,7.943282347242825e-08,1.288250662514181,7.943282347242825e-08,1.329129799608668,7.943282347242825e-08,1.71685977470108,7.943282347242825e-08,0.114776371134573,7.943282347242825e-08,0.5034282747772384,7.943282347242825e-08,0.9024452843731627,7.943282347242825e-08,1.302012003676744,7.943282347242825e-08,1.701713132032442,7.943282347242825e-08,0.1087209770369219,7.943282347242825e-08,0.5024684474277936,7.943282347242825e-08,0.9020928880469251,7.943282347242825e-08,1.301886777674531,7.943282347242825e-08,1.701723072847011
1.000000000000001e-07,0.1378526232572731,1.000000000000001e-07,0.5089124936987897,1.000000000000001e-07,0.9058409662663596,1.000000000000001e-07,1.304631171081271,1.000000000000001e-07,1.703908875817844,1.000000000000001e-07,0.2440924619429924,1.000000000000001e-07,0.5139303104982377,1.000000000000001e-07,0.9084010252736566,1.000000000000001e-07,1.306340165621342,1.000000000000001e-07,1.705102669711663,1.000000000000001e-07,1.287803416203353,1.000000000000001e-07,1.287690387121059,1.000000000000001e-07,1.287049927870695,1.000000000000001e-07,1.329022272520488,1.000000000000001e-07,1.716851213126151,1.000000000000001e-07,0.1146480808510633,1.000000000000001e-07,0.5034236812773858,1.000000000000001e-07,0.9024440844330868,1.000000000000001e-07,1.302011487445005,1.000000000000001e-07,1.701712858390316,1.000000000000001e-07,0.1086663491485561,1.000000000000001e-07,0.5024673659478945,1.000000000000001e-07,0.9020925404626591,1.000000000000001e-07,1.301886607463373,1.000000000000001e-07,1.701722977643671
